AMOUNT,CHITS_GROUP_ID,CUSTOMER_ID,STR,PAYMENT_DATE_TIME,PAYMENT_DATE,TXN_DATE_TIME,TXN_DATE,USER_GOAL_ID,UTR_NO,VENDOR_TXN_ID,PAYMENT_MODE
4000,1736358,1887771,C60840881668065360093,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1887828,30055327591,1887828T1668065529226,UPI
2000,1736176,1839327,C1841561668065474968,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1839330,30055327591,1839330T1668065570526,UPI
4000,1918477,2030106,C60990151668065489484,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2059993,30055327591,2059993T1668065585226,UPI
1000,1886397,1808402,C60745081668065496117,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1911967,30055327591,1911967T1668065594837,UPI
4000,1551546,1699547,C60630341668065509292,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1699560,30055327591,1699560T1668065612392,UPI
1000,1640456,1797479,C60724711668065512258,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1801268,30055327591,1801268T1668065616803,UPI
1000,2070676,2004375,C60965021668065560068,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2091432,30055327591,2091432T1668065658107,UPI
1000,1886397,1906814,C60866791668065664888,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1906961,30055327591,1906961T1668065778933,UPI
1000,1886397,1886884,C60839311668066016886,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1887293,30055327591,1887293T1668066118034,UPI
4000,2381939,2440315,C61252691668066264254,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2440369,30055327591,2440369T1668066380786,UPI
1000,1691764,1702799,C60632341668066366079,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1702820,30055327591,1702820T1668066517078,UPI
250,647765,687011,C42931631668066495078,2022-11-11,2022-11-11,2022-11-10,2022-11-10,687029,30055327591,687029T1668066612579,UPI
1000,1917974,1927099,C60890751668066520023,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1930925,30055327591,1930925T1668066627988,UPI
1000,2015860,2029721,C60989401668066550349,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2066397,30055327591,2066397T1668066664034,UPI
1000,2070676,2050147,C61007471668066671388,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2085223,30055327591,2085223T1668066819357,UPI
4000,1736358,1892952,C60846221668066851916,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1893153,30055327591,1893153T1668066964066,UPI
4000,1736358,1874425,C60820031668067173027,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1879324,30055327591,1879324T1668067310101,UPI
4000,1918477,2036924,C60998431668067266706,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2042005,30055327591,2042005T1668067378766,UPI
1000,1776395,1807531,C4597581668067269675,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1813205,30055327591,1813205T1668067357077,UPI
4000,1918477,1953985,C60915871668067386067,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1953993,30055327591,1953993T1668067483156,UPI
2000,1892996,1893757,C60845751668067467711,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1893943,30055327591,1893943T1668067576735,UPI
2000,1736176,1797399,C60731011668067473066,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1797491,30055327591,1797491T1668067588957,UPI
250,713642,714762,C46449381668067558248,2022-11-11,2022-11-11,2022-11-10,2022-11-10,714824,30055327591,714824T1668067658663,UPI
4000,1374195,1446992,C59981991668067918176,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1447030,30055327591,1447030T1668068096236,UPI
1000,1886397,1813550,C60751851668069050957,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1899657,30055327591,1899657T1668069188794,UPI
4000,1736358,1822334,C60765831668069148073,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1837059,30055327591,1837059T1668069321835,UPI
1000,2104010,2079542,C61023361668069593974,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2105324,30055327591,2105324T1668069694494,UPI
1000,1710919,1729026,C60670071668069755062,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1729077,30055327591,1729077T1668069870071,UPI
250,768662,943461,C2114241668069802801,2022-11-11,2022-11-11,2022-11-10,2022-11-10,943464,30055327591,943464T1668069947951,UPI
1000,1917974,1729026,C60670071668069832855,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1936246,30055327591,1936246T1668069917597,UPI
2000,1426714,1509881,C59705781668070240095,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1509942,30055327591,1509942T1668070558740,UPI
1000,2070676,2091501,C61039041668070673086,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2091519,30055327591,2091519T1668070810118,UPI
1000,1917974,657127,C1161668071839162,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1960506,30055327591,1960506T1668072002173,UPI
1000,2015860,2066740,C61018611668073390501,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2066771,30055327591,2066771T1668073524210,UPI
1000,1962449,1960747,C60192671668074019739,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1991895,30055327591,1991895T1668074115137,UPI
1000,1962449,1960747,C60192671668074084919,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1991932,30055327591,1991932T1668074179064,UPI
2000,1967040,2023986,C60983571668074838144,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2028905,30055327591,2028905T1668074940638,UPI
2000,1736176,1808078,C60743751668075130873,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1808114,30055327591,1808114T1668075249397,UPI
2000,1736176,1802672,C60737241668075813074,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1803756,30055327591,1803756T1668075904746,UPI
1000,1962449,1874593,C60820311668075933767,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1968490,30055327591,1968490T1668076063870,UPI
1000,1853806,1881193,C60833761668076635859,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1881223,30055327591,1881223T1668076745419,UPI
1000,1426940,1460854,C2011991668076638007,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1461526,30055327591,1461526T1668076737063,UPI
500,707869,723340,C427791668076892789,2022-11-11,2022-11-11,2022-11-10,2022-11-10,723353,30055327591,723353T1668076992085,UPI
2000,2394731,2364595,C61198151668077797808,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2441112,30055327591,2441112T1668077910112,UPI
1000,1426940,1461493,C60131691668077923327,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1467098,30055327591,1467098T1668078138376,UPI
1000,2402465,2441123,C61253241668078213553,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2441156,30055327591,2441156T1668078327544,UPI
500,647767,694367,C15437861668078604848,2022-11-11,2022-11-11,2022-11-10,2022-11-10,694371,30055327591,694371T1668078771699,UPI
500,707869,718616,C697731668078919015,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1048221,30055327591,1048221T1668079155783,UPI
1000,1962449,1855699,C60797731668079162578,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1976067,30055327591,1976067T1668079270197,UPI
1000,2402465,2441239,C61253301668079669502,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2441291,30055327591,2441291T1668080053841,UPI
1500,647769,724976,C841141668080052422,2022-11-11,2022-11-11,2022-11-10,2022-11-10,724989,30055327591,724989T1668080148240,UPI
1000,1962449,1968706,C60927821668080058284,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1968899,30055327591,1968899T1668080172068,UPI
2000,1967040,1919597,C60880751668080205248,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2030097,30055327591,2030097T1668080341466,UPI
1000,2402465,2441324,C61253381668080683013,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2441340,30055327591,2441340T1668081718275,UPI
1000,1917974,1952935,C60880501668080896786,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1952968,30055327591,1952968T1668081615091,UPI
250,768662,868227,C31232811668081209171,2022-11-11,2022-11-11,2022-11-10,2022-11-10,956415,30055327591,956415T1668081661623,UPI
1000,2104010,2098254,C61044611668081224920,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2104272,30055327591,2104272T1668081399516,UPI
2000,1736176,1670803,C60570771668081987869,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1739091,30055327591,1739091T1668082086779,UPI
2000,1892996,1939356,C1764741668082571197,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1947324,30055327591,1947324T1668082668540,UPI
1000,2015860,2065500,C61016381668082992902,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2065527,30055327591,2065527T1668083102025,UPI
1000,1886397,1913532,C60875261668083012793,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1913597,30055327591,1913597T1668083156647,UPI
1000,2015860,2065443,C61016391668083372912,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2065485,30055327591,2065485T1668083496386,UPI
4000,1918477,1952955,C60913251668084922489,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1952977,30055327591,1952977T1668085094484,UPI
2000,1892996,1900066,C60855871668085358266,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1900087,30055327591,1900087T1668085465441,UPI
1000,1776395,1803985,C60740511668085553635,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1804024,30055327591,1804024T1668085655016,UPI
2000,1551754,1529217,C60295931668086553052,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1666086,30055327591,1666086T1668086648973,UPI
1000,1498133,1540931,C60322441668087108739,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1540939,30055327591,1540939T1668087232358,UPI
2000,1736176,1777559,C60708211668087316809,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1777729,30055327591,1777729T1668087444977,UPI
1000,2015860,2061007,C61013831668087350824,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2061020,30055327591,2061020T1668087449161,UPI
2000,1892996,1848921,C60791671668087396553,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1918131,30055327591,1918131T1668087537582,UPI
2000,1967040,1849493,C60792971668087426695,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1975707,30055327591,1975707T1668087526199,UPI
1000,1735955,1849493,C60792971668087561384,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1931663,30055327591,1931663T1668087654803,UPI
2000,1892996,1589335,C59570441668087746344,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1924362,30055327591,1924362T1668087833448,UPI
1000,1886397,1887711,C60840771668087749668,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1887731,30055327591,1887731T1668087860721,UPI
1000,1917974,1926702,C60890001668088098356,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1926856,30055327591,1926856T1668088199725,UPI
1000,1962449,1991802,C60950961668088129247,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1991824,30055327591,1991824T1668088263930,UPI
1000,2015860,1814530,C60753911668088130696,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2024725,30055327591,2024725T1668088222578,UPI
1000,2402465,2441643,C61054151668088191461,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2441664,30055327591,2441664T1668088308781,UPI
1000,1917974,1919495,C60880601668088194064,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1931822,30055327591,1931822T1668088291532,UPI
1000,1853806,1879773,C60829201668088254398,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1879820,30055327591,1879820T1668088352363,UPI
2000,2394731,1814530,C60753911668088282402,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2441671,30055327591,2441671T1668088383056,UPI
1000,1565622,1588223,C60396361668088325936,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1588237,30055327591,1588237T1668088431831,UPI
1000,2104010,2117426,C61062931668088512528,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2117669,30055327591,2117669T1668088605332,UPI
4000,1918477,2011467,C60972471668088617344,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2011539,30055327591,2011539T1668088766233,UPI
1000,1917974,1693450,C60617221668088774985,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1926684,30055327591,1926684T1668088918809,UPI
250,935147,1023601,C20550091668088882488,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1023604,30055327591,1023604T1668088988022,UPI
1000,2402465,2441699,C61253911668089061895,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2441734,30055327591,2441734T1668089157583,UPI
2000,1426714,1530763,C59846841668089086093,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1530787,30055327591,1530787T1668089189818,UPI
4000,1736358,1888044,C60841531668089255220,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1888096,30055327591,1888096T1668089353060,UPI
2000,961873,734817,C47368221668089519257,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1007651,30055327591,1007651T1668089615846,UPI
250,728097,728891,C1386111668089526859,2022-11-11,2022-11-11,2022-11-10,2022-11-10,728894,30055327591,728894T1668089651922,UPI
250,729592,734817,C47368221668089583942,2022-11-11,2022-11-11,2022-11-10,2022-11-10,734822,30055327591,734822T1668089680368,UPI
500,724477,734817,C47368221668089644436,2022-11-11,2022-11-11,2022-11-10,2022-11-10,767361,30055327591,767361T1668089740069,UPI
2000,1259443,1412831,C59985611668089871731,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1417236,30055327591,1417236T1668090025803,UPI
1000,1917974,1944570,C60902551668089892755,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1953209,30055327591,1953209T1668089993912,UPI
250,647765,688698,C41088011668089923406,2022-11-11,2022-11-11,2022-11-10,2022-11-10,688704,30055327591,688704T1668090030989,UPI
2000,1551754,1734805,C60671141668090220280,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1734916,30055327591,1734916T1668090356063,UPI
2000,1967040,2061215,C61014111668090278926,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2061222,30055327591,2061222T1668090382652,UPI
1000,1917974,1953845,C60915441668090913061,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1953880,30055327591,1953880T1668091038005,UPI
1000,1820262,1795334,C60723221668091283833,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1835340,30055327591,1835340T1668091560518,UPI
1000,1498133,1566194,C60347671668091943337,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1566196,30055327591,1566196T1668092066193,UPI
250,935147,1043984,C36422291668092307672,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1043987,30055327591,1043987T1668092402890,UPI
1000,1498133,1550781,C60337901668092481548,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1550838,30055327591,1550838T1668092648269,UPI
1000,2402465,2441865,C61254181668092660538,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2441897,30055327591,2441897T1668092764790,UPI
4000,1374195,1530565,C60302831668093071158,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1535694,30055327591,1535694T1668093224384,UPI
1000,2015860,1766290,C60695851668093137663,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2065929,30055327591,2065929T1668093267088,UPI
1000,2015860,2018400,C60979041668093175825,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2018450,30055327591,2018450T1668093298469,UPI
4000,1736358,1895703,C60852111668093443530,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1913075,30055327591,1913075T1668093535633,UPI
1000,1886397,1893869,C60848011668093601207,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1893887,30055327591,1893887T1668093692038,UPI
2000,1736176,1797780,C60732161668094008198,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1797788,30055327591,1797788T1668094137790,UPI
1000,2104010,2118169,C61064071668094046859,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2118188,30055327591,2118188T1668094202619,UPI
2000,2394731,1983602,C60943231668094443510,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2442020,30055327591,2442020T1668094555175,UPI
1000,1962449,1953399,C60914051668095253069,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1977460,30055327591,1977460T1668095368198,UPI
2000,1892996,1710910,C60645041668095323914,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1905534,30055327591,1905534T1668095456400,UPI
250,729592,738272,C2740441668095367326,2022-11-11,2022-11-11,2022-11-10,2022-11-10,738278,30055327591,738278T1668095608596,UPI
1000,1886397,1698233,C60624731668095939693,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1888979,30055327591,1888979T1668096032837,UPI
1000,1710919,1714879,C60649411668096058574,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1714882,30055327591,1714882T1668096172352,UPI
4000,1918477,2030510,C60990831668096528775,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2030561,30055327591,2030561T1668096696839,UPI
1000,2015860,2012143,C60973941668096946689,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2042455,30055327591,2042455T1668097058299,UPI
2000,1551754,1670765,C60570351668097312246,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1670827,30055327591,1670827T1668097423838,UPI
500,724477,765847,C1210821668097466332,2022-11-11,2022-11-11,2022-11-10,2022-11-10,765850,30055327591,765850T1668097669180,UPI
1000,2104010,2118727,C1702851668097522458,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2118819,30055327591,2118819T1668097654825,UPI
1000,2070676,2087117,C61037651668097610519,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2087146,30055327591,2087146T1668097740783,UPI
1000,2104010,2118727,C1702851668097621813,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2118843,30055327591,2118843T1668097732717,UPI
1000,1565622,1496787,C58889531668097946945,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1594217,30055327591,1594217T1668098069293,UPI
1000,2015860,1802087,C60735781668098450031,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2035964,30055327591,2035964T1668098571926,UPI
1500,647769,734817,C47368221668098899120,2022-11-11,2022-11-11,2022-11-10,2022-11-10,777764,30055327591,777764T1668098994517,UPI
2000,961873,1073185,C59388301668099087545,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1073199,30055327591,1073199T1668099207874,UPI
2000,1967040,1711742,C1691071668099312237,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2040693,30055327591,2040693T1668099396975,UPI
1000,2015860,2041732,C61001561668099584644,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2041742,30055327591,2041742T1668099677981,UPI
2000,1892996,1605459,C60439921668100683058,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2036418,30055327591,2036418T1668100782195,UPI
1000,1735955,1822152,C60765351668101259531,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1822191,30055327591,1822191T1668101384557,UPI
1000,2015860,2024944,C60986091668101324019,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2024979,30055327591,2024979T1668101433539,UPI
2000,1892996,1962852,C60922741668101571588,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1966592,30055327591,1966592T1668101698111,UPI
1000,1776395,1809734,C60749241668101743556,2022-11-11,2022-11-11,2022-11-10,2022-11-10,1814224,30055327591,1814224T1668101850634,UPI
4000,1918477,2024154,C60984001668101797341,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2024182,30055327591,2024182T1668101923755,UPI
2000,2394731,2442277,C61254671668102296083,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2442362,30055327591,2442362T1668102459098,UPI
1000,2104010,2024383,C60984511668102415400,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2106475,30055327591,2106475T1668102534130,UPI
1000,2070676,2073670,C61025871668103785352,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2073683,30055327591,2073683T1668103894640,UPI
500,583087,643157,C85591668103844242,2022-11-11,2022-11-11,2022-11-10,2022-11-10,643163,30055327591,643163T1668104131937,UPI
250,711309,713107,C911891668104494892,2022-11-11,2022-11-11,2022-11-10,2022-11-10,713110,30055327591,713110T1668104631448,UPI
1000,2438310,1614124,C60461571668104568700,2022-11-11,2022-11-11,2022-11-10,2022-11-10,2442449,30055327591,2442449T1668104661212,UPI
